time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1712626198960000000,701.658,cellular,true,true,,true,,,,,,,--
1712626200961000000,703.659,cellular,true,true,,true,,,,,,,--
1712626202966000000,705.6640002441407,cellular,true,true,,true,,,,,,,--
1712626204968000000,707.666,cellular,true,true,,true,,,,,,,--
1712626206973000000,709.671,cellular,true,true,,true,,,,,,,--
1712626208980000000,711.678,cellular,true,true,,true,,,,,,,--
1712626210980000000,713.678,cellular,true,true,,true,,,,,,,--
1712626212985000000,715.683,cellular,true,true,,true,,,,,,,--
1712626214989000000,717.687,cellular,true,true,,true,,,,,,,--
1712626216993000000,719.691,cellular,true,true,,true,,,,,,,--
1712626218999000000,721.697,cellular,true,true,,true,,,,,,,--
1712626221002000000,723.6999997558594,cellular,true,true,,true,,,,,,,--
1712626223003000000,725.701,cellular,true,true,,true,,,,,,,--
1712626225006000000,727.7040002441406,cellular,true,true,,true,,,,,,,--
1712626227010000000,729.7079997558594,cellular,true,true,,true,,,,,,,--
1712626229016000000,731.714,cellular,true,true,,true,,,,,,,--
1712626231019000000,733.717,cellular,true,true,,true,,,,,,,--
1712626233020000000,735.718,cellular,true,true,,true,,,,,,,--
1712626235023000000,737.721,cellular,true,true,,true,,,,,,,--
1712626237025000000,739.723,cellular,true,true,,true,,,,,,,--
1712626239029000000,741.727,cellular,true,true,,true,,,,,,,--
1712626241034000000,743.7319997558594,cellular,true,true,,true,,,,,,,--
1712626243039000000,745.737,cellular,true,true,,true,,,,,,,--
1712626245042000000,747.7399997558593,cellular,true,true,,true,,,,,,,--
1712626247045000000,749.743,cellular,true,true,,true,,,,,,,--
1712626249049000000,751.747,cellular,true,true,,true,,,,,,,--
1712626251053000000,753.751,cellular,true,true,,true,,,,,,,--
1712626253054000000,755.7520002441406,cellular,true,true,,true,,,,,,,--
1712626255059000000,757.757,cellular,true,true,,true,,,,,,,--
1712626257065000000,759.763,cellular,true,true,,true,,,,,,,--
1712626259071000000,761.769,cellular,true,true,,true,,,,,,,--
1712626261073000000,763.771,cellular,true,true,,true,,,,,,,--
1712626263073000000,765.771,cellular,true,true,,true,,,,,,,--
1712626265073000000,767.771,cellular,true,true,,true,,,,,,,--
1712626267077000000,769.775,cellular,true,true,,true,,,,,,,--
1712626269081000000,771.779,cellular,true,true,,true,,,,,,,--
1712626271085000000,773.783,cellular,true,true,,true,,,,,,,--
1712626273090000000,775.7879997558593,cellular,true,true,,true,,,,,,,--
1712626275095000000,777.793,cellular,true,true,,true,,,,,,,--
1712626277098000000,779.7959997558594,cellular,true,true,,true,,,,,,,--
1712626279101000000,781.799,cellular,true,true,,true,,,,,,,--
1712626281103000000,783.801,cellular,true,true,,true,,,,,,,--
1712626283106000000,785.8039997558594,cellular,true,true,,true,,,,,,,--
1712626285111000000,787.809,cellular,true,true,,true,,,,,,,--
1712626287113000000,789.811,cellular,true,true,,true,,,,,,,--
1712626289117000000,791.815,cellular,true,true,,true,,,,,,,--
1712626291121000000,793.819,cellular,true,true,,true,,,,,,,--
1712626293123000000,795.821,cellular,true,true,,true,,,,,,,--
1712626295127000000,797.825,cellular,true,true,,true,,,,,,,--
1712626297135000000,799.833,cellular,true,true,,true,,,,,,,--
1712626299137000000,801.835,cellular,true,true,,true,,,,,,,--
1712626301142000000,803.8400002441406,cellular,true,true,,true,,,,,,,--
1712626303146000000,805.8439997558594,cellular,true,true,,true,,,,,,,--
1712626305152000000,807.85,cellular,true,true,,true,,,,,,,--
1712626307153000000,809.851,cellular,true,true,,true,,,,,,,--
1712626309158000000,811.8560002441407,cellular,true,true,,true,,,,,,,--
1712626311161000000,813.859,cellular,true,true,,true,,,,,,,--
1712626313169000000,815.867,cellular,true,true,,true,,,,,,,--
1712626315174000000,817.8720002441406,cellular,true,true,,true,,,,,,,--
1712626317173000000,819.871,cellular,true,true,,true,,,,,,,--
1712626319175000000,821.873,cellular,true,true,,true,,,,,,,--
1712626321178000000,823.8759997558594,cellular,true,true,,true,,,,,,,--
1712626323182000000,825.8800002441407,cellular,true,true,,true,,,,,,,--
1712626325184000000,827.882,cellular,true,true,,true,,,,,,,--
1712626327186000000,829.8839997558593,cellular,true,true,,true,,,,,,,--
1712626329192000000,831.89,cellular,true,true,,true,,,,,,,--
1712626331192000000,833.89,cellular,true,true,,true,,,,,,,--
1712626333196000000,835.894,cellular,true,true,,true,,,,,,,--
1712626335198000000,837.8960002441406,cellular,true,true,,true,,,,,,,--
1712626337204000000,839.902,cellular,true,true,,true,,,,,,,--
1712626339206000000,841.9040002441407,cellular,true,true,,true,,,,,,,--
1712626341210000000,843.9079997558594,cellular,true,true,,true,,,,,,,--
1712626343212000000,845.91,cellular,true,true,,true,,,,,,,--
1712626345214000000,847.9120002441406,cellular,true,true,,true,,,,,,,--
